code,Rgst_years,Corp_Rgst_Cap,Shareholders_Num,Per_Capita_Shareholding,Employees_Num,Bachelor_Person_Pro,Technicians_Person_Pro,Cash_Flow_Ratio,Net_Cash_Flow_to_Liability_Ratio,Net_Cash_Flow_to_Net_Profit_Ratio,Operating_Cash_Return_Flow,Net_Cash_Flow_to_Sales_Revenue_Ratio,Current_Assets_Turnover_Days,Current_Assets_Turnover_Rate,Total_Asset_Turnover_Days,Inventory_Turnover_Days,Total_Asset_Turnover_Rate,Inventory_Turnover_Rate,Accounts_Receivable_Turnover_Days,Accounts_Receivable_Turnover_Rate,Total_Asset_Growth_Rate,Net_Asset_Growth_Rate,Net_Profit_Growth_Rate,Main_Business_Revenue_Growth_Rate,Equity_ratio,Capital_fixed_ratio,Capitalization_ratio,Long_term_assets_to_long_term_funding_ratio,Liabilities_to_owner_equity_ratio,Long_term_debt_ratio,Shareholders_equity_ratio,Long_term_debt_to_working_capital_ratio,Gearing_ratio,Interest_payment_multiple,Cash_ratio,Quick_ratio,Liquidity_ratio,Total_asset_margin,Profit_margin_of_main_business,Total_net_asset_margin,Cost_and_expense_margins,Operating_margin,Cost_ratio_of_main_business,Net_profit_margin_on_sales,Return_on_equity,Return_on_equity.1,Return_on_net_assets,Return_on_assets,Three_cost_ratios,Non_main_proportion,Proportion_of_main_profit,Main_business_income,Main_business_profit,Operating_profit,Investment_income,Net_non_operating_income_and_expenditure,Total_profit,Net_profit,Net_cash_flow_from_operating_activities,Net_increase_in_cash_and_cash_equivalents,Total_assets,liquid_asset,Total_liabilities,Current_liabilities,Shareholders_equity_does_not_include_minority_interests,Return_on_equity_weighting,Operating_income,Operating_costs,Operating_profit.1,Total_profit.1,Income_tax_expense,Net_profit.1,Basic_earnings_per_share,Monetary_funds,Accounts_receivable,Stocks,Total_current_assets,Total_assets.1,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities.1,Total_owners_equity,Opening_cash_and_cash_equivalents_balances,Net_cash_flow_from_operating_activities.1,Net_cash_flows_from_investing_activities,Net_cash_flows_from_fund_raising_activities,Net_increase_in_cash_and_cash_equivalents.1,Closing_cash_and_cash_equivalents_balances,Total_current_assets.1,Total_non_current_assets,Total_assets.2,Total_current_liabilities.1,Total_non_current_liabilities.1,Total_liabilities.2,Total_owners_equity.1,Total_liabilities_and_owners_equity,y
408,26,158043.5073,42648,3.71,1548,9.43,12.79,374.41,3.64,1.01,0.35,0.74,147.39,1.83,533.49,154.11,0.51,1.75,2.66,101.4,21.71,22.77,404.89,172.11,10.39,77.44,0,0,10.68,0,90.35,0,9.65,-20342.36,166.11,2.7,3.2,34.86,80.14,36.9,346.28,84.97,15.65,72.92,263.58,263.58,38.58,34.86,4.65,11.1,10.39,571258,457806,485379,54306,-505,484874,416577,420220,106469,1195147,358987,115333,112237,1079814,41.14,571258,89377,485379,484874,68296,416577,2.64,186432,2318,55415,358987,1195147,112237,3096,115333,1079814,79964,420220,-13582,-300169,106469,186432,358987,836160,1195147,112237,3096,115333,1079814,1195147,1
300867,25,27174.1053,25316,1.07,1320,24.92,21.44,23.4,0.06,1.85,0.04,0.22,308.29,0.88,1616.77,15.61,0.17,17.3,195.99,1.38,4.84,6.24,-63.27,-25.16,137.89,200.8,50.07,100.25,146.96,40.61,40.49,11.73,59.51,227.99,6.76,1.18,1.23,1.92,30.53,1.98,16.64,14.49,68.48,11.83,58.49,58.49,4.75,1.92,16.69,-0.89,137.89,134304,40997,19456,30,-200,19256,15893,29466,-1071,827117,154587,492194,125944,334937,4.83,134304,91974,19456,19256,3363,15893,0.59,8514,107766,6011,154587,827117,125944,366250,492194,334923,8781,29466,-49081,18545,-1071,7710,154587,672531,827117,125944,366250,492194,334923,827117,1
600459,0,59115.678,55432,1.07,1503,54.42,29.74,8.61,0.05,1.13,0.03,0.01,92.52,2.92,107.39,39.41,2.51,6.85,16.11,16.76,2.47,7.88,-7.73,5.77,163.78,41.79,36.51,26.53,179.06,20.6,35.83,0.44,64.17,456.55,25.84,1.2,2.23,2.91,3.34,3,1.48,1.45,96.53,1.19,58.12,58.12,8.11,2.91,1.44,7.14,163.78,2878458,96197,41827,3148,-173,41654,34357,38768,-90388,1181976,1004991,758417,450171,399289,8.36,2878458,2778564,41827,41654,7297,34357,0.55,116318,175443,464988,1004991,1181976,450171,308246,758417,423558,203702,38768,-22380,-109001,-90388,113315,1004991,176985,1181976,450171,308246,758417,423558,1181976,0
2802,21,14023.23,10083,1.39,306,21.9,18.3,208.17,1.79,2.2,0.18,0.32,341.9,0.79,470.88,34.01,0.57,7.94,48.02,5.62,1.43,11.93,5.27,-24.66,9.76,31.71,0,0,11.33,0,89.82,0,10.18,-1339.21,76.68,7.54,8.16,8.28,28.4,8.23,20.56,16.76,70.8,14.36,43.61,43.61,9.22,8.28,8.84,3.04,9.76,42593,12095,7137,308,-94,7043,6116,13467,-1796,73833,52807,7516,6469,66317,9.5,42593,30157,7137,7043,927,6116,0.44,4960,5664,4031,52807,73833,6469,1047,7516,66317,6757,13467,-12792,-2618,-1796,4960,52807,21026,73833,6469,1047,7516,66317,73833,1
2191,26,147088.755,69867,2.11,6540,7.78,11.1,11.84,0.11,0.4,0.02,0.06,308.47,0.88,706.62,100.42,0.38,2.69,52.56,5.14,-4.61,3.18,-25.85,8,25.66,71.73,0,0,26.84,0,78.84,0,21.16,-2311392.41,64.25,1.65,2.15,6.05,27.6,6.04,22.68,18.25,71.41,15.82,42.39,42.39,7.67,6.05,9.13,10.2,25.66,394160,108786,71922,6477,955,72876,62345,24676,-24546,1030533,447776,218062,208465,789462,7.36,394160,281486,71922,72876,10531,62345,0.4,133933,83873,103588,447776,1030533,208465,9597,218062,812471,129697,24676,26174,-76380,-24546,105151,447776,582757,1030533,208465,9597,218062,812471,1030533,1
833346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,26,366628.0716,54757,6.7,16820,12.43,9.54,-7.11,-0.05,-1.72,-0.03,-0.03,88.69,3.04,238.83,32.24,1.13,8.37,13.1,20.61,6.52,7.61,-39.34,27.54,195.15,194.17,32.62,130.84,211.49,15.54,32.1,-1.64,67.9,242.56,28,0.49,0.8,1.95,3.67,2.01,1.84,1.82,96.2,1.78,59.79,59.79,6.06,1.95,2.05,48.89,195.15,12331630,453046,223998,109791,-539,223459,219218,-377436,-20530,11262060,4241797,7646518,5305772,2821826,5,12331630,11862605,223998,223459,4241,219218,0.37,1481933,552788,1623100,4241797,11262060,5305772,2340746,7646518,3615542,1024474,-377436,-126745,442333,-20530,1003944,4241797,7020263,11262060,5305772,2340746,7646518,3615542,11262060,0
833,0,66840.1851,50251,1.33,3127,14.65,8.6,43.07,0.35,2.17,0.13,0.27,252.93,1.07,537.63,84.9,0.5,3.18,1.49,180.81,3.92,6.85,7.57,10.72,56.41,86.34,6.42,80.8,60.68,4.27,62.23,0.28,37.77,1165.02,90.72,1.16,1.5,6.12,19.94,6.25,15.24,12.98,78.62,12.44,49.48,49.48,9.84,6.12,5.67,1.27,56.41,265815,52996,34502,216,223,34725,33075,71749,49561,540228,249955,204024,166595,334224,10.19,265815,208978,34502,34725,1650,33075,0.49,151135,2167,57243,249955,540228,166595,37430,204024,336203,101574,71749,-13250,-8966,49561,151135,249955,290273,540228,166595,37430,204024,336203,540228,0
601555,0,500750.2651,115335,4.34,4111,80.73,5.74,0,0.08,5.16,0.05,0,0,0,0,0,0,0,0,0,9.55,31.64,-35.23,0,0,322.01,0,0,222.01,0,31.06,0,68.94,0,0,0,0,1.01,0,1,55.24,0,0,0,24.78,24.78,3.24,1.01,0,83.16,0,871759,151163,151163,125767,-376,150787,124071,640157,-754646,12324552,0,8497147,0,3770033,3.3,0,0,151163,150787,26716,124071,0.25,2915938,18355,0,0,12324552,0,0,8497147,3827405,4195627,640157,-1519227,104426,-754646,3440981,0,0,12324552,0,0,8497147,3827405,12324552,0
728,0,436377.7891,138809,3.14,3688,92.25,3.69,0,-0.02,-2.04,-0.02,0,0,0,0,0,0,0,0,0,22.18,3.07,-12.54,0,0,405.78,0,0,305.78,0,24.64,0,75.36,0,0,0,0,0.87,0,0.93,91.13,0,0,0,26.59,26.59,3.52,0.87,0,6.24,0,386420,142809,142809,8766,160,142970,116054,-237084,270529,13388055,0,10088695,0,3297864,3.56,0,0,142809,142970,26915,116054,0.27,2600609,47091,0,0,13388055,0,0,10088695,3299360,2992139,-237084,-10089,483345,270529,3262668,0,0,13388055,0,0,10088695,3299360,13388055,0
834765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,24,138319.0446,50706,2.73,6598,34.77,29.52,4.56,0.03,0,0.02,0.15,475.35,0.57,2163.46,59.82,0.12,4.51,72.42,3.73,1.17,-15.2,0,76.83,115.44,190.13,13.12,165.19,151.4,6.01,39.78,-0.39,60.22,-349.37,34.09,0.52,0.61,-6.13,-9.62,-6.14,-43.93,-57.45,108.71,-49.19,-171.91,-171.91,-15.42,-6.13,21.13,2.34,115.44,483365,-46482,-277683,-6524,34,-277649,-237787,70504,40233,3876246,944678,2334388,1547140,1181781,-15.34,483365,525487,-277683,-277649,-39862,-237787,-1.43,527490,143066,140737,944678,3876246,1547140,787248,2334388,1541858,261910,70504,-93506,61976,40233,302143,944678,2931568,3876246,1547140,787248,2334388,1541858,3876246,1
600507,23,233180.5223,118082,1.97,7538,12.02,4.4,15.88,0.14,2.02,0.09,0.12,230.63,1.17,322.39,23.75,0.84,11.37,4.92,54.85,12.36,-10.08,-50.68,13.56,179.66,98.8,12.76,86.19,180.89,5.21,35.6,0.86,64.4,-1424.74,86.75,1,1.1,4.61,9.17,4.95,8.06,7.59,90.36,5.91,46.01,46.01,12.95,4.61,2.2,2.12,179.66,1816063,166545,137919,4600,-1709,136210,107281,217061,-49444,2326225,1508011,1498050,1366716,797254,11.87,1816063,1641068,137919,136210,28929,107281,0.49,1185679,38137,140691,1508011,2326225,1366716,131334,1498050,828175,789119,217061,-355387,88627,-49444,739675,1508011,818213,2326225,1366716,131334,1498050,828175,2326225,0
2443,20,52053.552,52449,0.99,2002,6.59,16.78,6.77,0.06,0.45,0.02,0.02,200.39,1.35,267.83,82.66,1.01,3.27,47.72,5.66,-3.38,1.88,-42.71,-10.29,36.3,34.46,0,0,41.83,0,70.51,0,29.49,7341.68,42.73,1.81,2.96,3.84,10.4,3.89,4.96,4.57,89.37,3.86,33.66,33.66,5.45,3.84,2.46,-3.95,36.3,453630,47194,20713,-814,-3,20710,17522,7908,-3564,456187,345354,134537,116759,301815,5.16,453630,405425,20713,20710,3188,17522,0.3,49885,78878,134324,345354,456187,116759,17779,134537,321650,52691,7908,1999,-13461,-3564,49128,345354,110834,456187,116759,17779,134537,321650,456187,0
600232,28,36471.8544,21904,1.67,2131,0,16.42,1.57,0.02,0.2,0.01,0.01,385.77,0.7,504.58,191.1,0.54,1.41,83.97,3.22,-5.93,-0.83,45.6,9.13,59.15,37.15,0,0,59.79,0,62.58,0,37.42,-3304.26,38.25,1.2,2.07,2.93,17.27,2.92,7.17,6.44,82.01,5.47,13.9,13.9,4.68,2.93,7.05,-0.46,59.15,92746,16022,5970,-23,-4,5966,5069,1008,-14479,173117,132870,64777,64085,103276,4.48,92746,76064,5970,5966,897,5069,0.13,24511,36202,55759,132870,173117,64085,692,64777,108341,33197,1008,-2014,-14098,-14479,18718,132870,40247,173117,64085,692,64777,108341,173117,0
600098,0,354405.5525,66012,5.37,5808,53.79,19.25,22.31,0.1,3.08,0.06,0.09,125.94,2.14,448.13,16.07,0.6,16.81,21.74,12.42,18.55,23.39,46.76,26.26,83.62,161.26,21.94,125.87,122.26,12.65,44.99,5.12,55.01,358.75,38.24,0.95,1.1,1.81,7.24,1.83,3.91,3.68,92.49,3.04,30.44,30.44,4.02,1.81,3.56,21.52,83.62,3549599,261158,130796,26007,2734,133530,107865,332579,-118200,5969875,1638485,3283833,1490975,2408869,5.14,3549599,3282926,130796,133530,25665,107865,0.35,570198,311542,223921,1638485,5969875,1490975,1792858,3283833,2686042,917755,332579,-261298,-191297,-118200,799555,1638485,4331390,5969875,1490975,1792858,3283833,2686042,5969875,1
30,0,181055.2111,31085,5.82,7695,32.38,24.93,-3.84,-0.03,-0.89,-0.01,-0.02,214.92,1.26,439.38,38.86,0.61,6.95,67.29,4.01,5.37,-1.35,-58.61,-1.05,73.77,97.31,2.8,94.59,84.77,1.56,54.12,0.17,45.88,-10178.03,27.91,1.01,1.23,1.66,7.09,1.68,2.64,2.58,92.46,2.73,13.97,13.97,3.06,1.66,5.85,155.75,73.77,925389,65609,23833,37265,259,24092,25301,-22448,-109725,1525580,722158,699933,585318,725704,3.94,925389,855660,23833,24092,-1209,25301,0.17,163358,266166,132065,722158,1525580,585318,114615,699933,825647,271419,-22448,-84423,-2832,-109725,161694,722158,803422,1525580,585318,114615,699933,825647,1525580,1
60,0,373754.34,149257,2.5,9664,23.86,17.46,9.5,0.05,0.8,0.03,0.02,57.38,4.71,170.88,15.76,1.58,17.13,3.74,72.26,17.98,12.37,3.61,46.15,77.95,135.48,16.49,113.14,106.45,9.56,48.44,1.55,51.56,773.37,47.64,0.91,1.22,3.35,4.6,3.58,2.63,2.56,95.04,2.27,28.42,28.42,6.91,3.35,1.39,4.74,77.95,4689651,216918,120160,6284,-621,119539,106230,85034,248195,3175378,1091582,1637305,895205,1484848,7.41,4689651,4457009,120160,119539,13308,106230,0.28,426457,71053,279757,1091582,3175378,895205,742100,1637305,1538073,163001,85034,-94619,252405,248195,411196,1091582,2083796,3175378,895205,742100,1637305,1538073,3175378,1
2075,23,220677.1772,108105,2.04,4229,9.25,7.05,10.86,0.1,0.93,0.04,0.05,168.28,1.6,309.46,44.82,0.87,6.02,0.55,488.55,8.51,10.4,-54.09,-1.07,61.69,74.75,0,0,64.09,0,60.94,0,39.06,16741.77,14.36,1.12,1.45,4.41,9.59,4.56,6.69,5.98,90.09,5.23,32.97,32.97,7.23,4.41,1.62,19.58,61.69,1391418,133399,83229,14329,2447,85676,72752,67342,52909,1650103,898444,644514,620301,638062,6.81,1391418,1253546,83229,85676,12924,72752,0.19,89082,4843,203945,898444,1650103,620301,24213,644514,1005589,16560,67342,-27322,13070,52909,69469,898444,751659,1650103,620301,24213,644514,1005589,1650103,0
2969,11,96220.8334,24453,3.93,2630,6.54,26.27,11.45,0.08,219.26,0.04,0.08,284.72,0.95,610.72,93.47,0.44,2.89,45,6,4.49,2.89,-99.18,-10.22,63.03,109.73,0,0,94.78,0,51.34,0,48.66,105.19,41.88,0.87,1.35,0.02,7.19,0.02,0.1,0.21,92.19,0.04,0.08,0.08,0.03,0.02,8.11,323.84,63.03,204721,14719,435,886,-233,202,78,17007,-10554,458880,200368,223289,148482,235591,0.03,204721,188733,435,202,124,78,0,62179,33103,71032,200368,458880,148482,74808,223289,235591,27420,17007,-35428,7867,-10554,16866,200368,258512,458880,148482,74808,223289,235591,458880,1
778,25,399005.8776,151298,2.64,15570,25.79,6.29,1.5,0.01,0.19,0.01,0.01,179.02,1.51,384.67,42.73,0.7,6.32,16.69,16.17,7.61,5.38,-23.73,-8.49,88.87,109.3,14.27,93.7,105.92,8.09,48.56,0.68,51.44,1064.15,43.06,1.05,1.34,2.79,7.28,2.87,5.35,5.09,92.15,4.08,39.39,39.39,5.75,2.79,2.54,18.28,88.87,3847769,280175,195702,35313,574,196277,157159,29567,-116316,5626032,2639803,2893878,1973157,2439720,5.69,3847769,3545604,195702,196277,39117,157159,0.35,849520,266499,577079,2639803,5626032,1973157,920721,2893878,2732154,842141,29567,-171997,19101,-116316,725825,2639803,2986228,5626032,1973157,920721,2893878,2732154,5626032,0
300150,23,58510.6053,26348,2.22,952,52,66.39,-7.33,-0.07,0,-0.01,-0.07,1056.34,0.26,1516,339.92,0.18,0.79,529.1,0.51,0.53,1,0,-10.17,20.17,37.08,0,0,20.58,0,82.93,0,17.07,-12.9,71.72,3.25,4.14,-0.13,40.37,-0.13,-0.38,-0.64,59.11,-0.73,-0.52,-0.52,-0.16,-0.13,27.96,255.91,20.17,42091,16994,-268,-485,129,-139,-307,-2829,-3432,230875,159881,39401,38614,190673,-0.16,42091,24878,-268,-139,168,-307,-0.01,27693,77116,34222,159881,230875,38614,788,39401,191474,28620,-2829,-171,-432,-3432,25188,159881,70995,230875,38614,788,39401,191474,230875,1
601375,0,464288.47,138847,3.34,2727,92.7,2.86,0,-0.02,-8.42,-0.02,0,0,0,0,0,0,0,0,0,-12.28,-2.71,-81.11,0,0,338.92,0,0,238.92,0,29.51,0,70.49,0,0,0,0,0.2,0,0.19,9.73,0,0,0,2.05,2.05,0.67,0.2,0,1029.58,0,144768,10519,10519,109673,147,10667,9519,-80195,-157087,4808256,0,3389552,0,1374569,0.75,0,0,10519,10667,1147,9519,0.02,1022864,10518,0,0,4808256,0,0,3389552,1418704,1487007,-80195,42643,-119833,-157087,1329920,0,0,4808256,0,0,3389552,1418704,4808256,0
949,0,146672.7778,77943,1.88,8848,6.76,12.31,0.36,0,0,0,0,209.9,1.29,539.46,59.79,0.5,4.52,46.9,5.76,3.09,-5.65,-122.77,-11.77,96.67,126.83,27.53,91.91,100.87,18.91,49.78,2.47,50.22,9546.81,51.19,0.96,1.26,-2.53,3.82,-2.57,-6.65,-6.89,95.44,-5.13,-20.01,-20.01,-5.08,-2.53,6.92,-0.42,96.67,572101,21867,-39408,-5,170,-39238,-29356,1223,6720,1161313,428070,583177,339234,578135,-4.88,572101,545999,-39408,-39238,-9882,-29356,-0.2,173661,116646,102742,428070,1161313,339234,243943,583177,578135,144992,1223,-14255,13917,6720,151712,428070,733243,1161313,339234,243943,583177,578135,1161313,0
630,0,1052653.331,398042,2.64,11832,15.94,10.43,39.12,0.29,4.03,0.15,0.1,98.68,2.74,164.28,40.16,1.64,6.72,5.21,51.87,11.95,23.15,-23.3,-11.95,99.43,76.52,18.11,62.66,103.48,10.87,49.14,0.45,50.86,719.92,45.03,1.12,1.64,3.69,5.16,3.9,3.18,3.05,94.54,2.37,20,20,7.5,3.69,1.5,3.51,99.43,8868155,457889,270621,8519,1019,271640,210509,848438,384105,5707930,3561585,2902829,2168686,2477331,7.73,8868155,8384004,270621,271640,61131,210509,0.18,976473,154421,1143165,3561585,5707930,2168686,734143,2902829,2805101,522610,848438,-133495,-333391,384105,906715,3561585,2146344,5707930,2168686,734143,2902829,2805101,5707930,0
600691,0,237598.1952,68350,3.48,7446,25.28,3.61,2.11,0.02,1.6,0.01,0.02,247.48,1.09,488.69,41.31,0.55,6.54,25.46,10.6,1.56,2.1,-60.01,-0.5,237.36,168.24,9.12,152.91,247.37,2.89,28.79,-0.21,71.21,176.41,42.1,0.67,0.79,0.86,9.19,0.86,2.07,2.01,90.22,1.56,8.85,8.85,2.99,0.86,6.16,0.52,237.36,1349160,123984,27098,122,19,27117,21020,33638,-27812,2439878,1258140,1737484,1596750,616314,3.16,1349160,1217274,27098,27117,6097,21020,0.08,672154,127544,195955,1258140,2439878,1596750,140734,1737484,702394,267031,33638,-16881,-44649,-27812,239219,1258140,1181738,2439878,1596750,140734,1737484,702394,2439878,0
2721,0,95992.5877,41131,2.33,1340,22.99,23.13,0.23,0,0,0,0.01,1511.76,0.18,1818.18,953.39,0.15,0.28,458.79,0.59,-12.12,-77.45,0,-47.49,1803.71,345.38,61.88,131.67,1843.43,8.35,5.15,-3.74,94.85,-61.18,2.71,0.42,0.97,-5.41,10.01,-5.28,-33.33,-44.78,89.02,-35.55,-48.61,-48.61,-105.2,-5.41,48.72,3.22,1803.71,131259,13145,-58783,-53,-1898,-60681,-46662,1706,-2953,862043,708842,817686,728074,67347,-50.51,131259,116842,-58783,-60681,-14020,-46662,-0.48,18336,217957,406498,708842,862043,728074,89612,817686,44357,5768,1706,-496,-4163,-2953,2815,708842,153201,862043,728074,89612,817686,44357,862043,1
2722,0,17548.5039,19142,0.92,2216,12.55,7.94,26.35,0.19,2.31,0.06,0.08,224.53,1.2,382.6,80.86,0.71,3.34,63.83,4.23,-1.76,2.62,-39.77,-9.67,33.96,60.3,1.9,59.15,44.38,1.34,69.26,0.04,30.74,558.33,56.49,1.86,2.63,2.52,14.1,2.51,5.04,4.76,85.36,3.55,42.79,42.79,3.64,2.52,7.39,3.64,33.96,211448,29822,10064,486,-124,9940,7509,17380,5619,297463,173230,91441,65963,205786,3.66,211448,180499,10064,9940,2431,7509,0.43,37261,55827,50735,173230,297463,65963,25478,91441,206022,30842,17380,2908,-15179,5619,36461,173230,124232,297463,65963,25478,91441,206022,297463,1
300101,19,56006.6,41273,1.36,847,67.65,58.44,2.9,0.02,0.1,0.01,0.03,701.85,0.38,906.34,640.42,0.3,0.42,248.8,1.09,19.59,15.38,78.85,40.8,48.68,32.49,0,0,56.86,0,63.75,0,36.25,6339.46,29.2,1.67,2.55,8.75,61.88,9.3,61.66,35.37,37.1,31.22,39.35,39.35,13.73,8.75,19.39,5.51,48.68,70582,43680,24966,1321,59,25025,22039,2269,-15746,251795,199635,91268,78141,142183,16.03,70582,26185,24966,25025,2985,22039,0.38,22817,79114,69252,199635,251795,78141,13127,91268,160526,38523,2269,-17418,-597,-15746,22777,199635,52160,251795,78141,13127,91268,160526,251795,0
2414,18,328518.1622,117617,2.79,3830,44.73,26.32,-3.7,-0.03,-0.11,-0.01,-0.03,1023.11,0.26,1409.19,601.07,0.19,0.45,304.09,0.89,1.55,-5.08,-42.6,-29.62,21.52,35.62,0,0,24.26,0,80.48,0,19.52,-2266.48,134.9,2.9,4.12,6.06,53.71,5.88,61.29,34.23,45.58,30.68,16.07,16.07,7.54,6.06,9.43,0.51,21.52,172072,92425,58903,444,-141,58761,52795,-5582,-44860,870550,620992,169953,150783,695517,7.07,172072,78423,58903,58761,5966,52795,0.16,203403,194587,183534,620992,870550,150783,19170,169953,700597,248137,-5582,13320,-52459,-44860,203276,620992,249558,870550,150783,19170,169953,700597,870550,0
832491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600552,22,94460.6894,32979,2.32,5653,10.17,12.74,4.86,0.03,0.77,0.02,0.04,309.1,0.87,538.71,145.93,0.5,1.85,82.91,3.26,-7.13,3.47,-20.39,-23.97,136.42,104.97,32.66,70.68,139.4,20.26,41.77,1.04,58.23,431.35,13.04,0.94,1.53,2.31,15.44,2.3,6.14,5.69,83.76,4.59,22.11,22.11,5.52,2.31,6.92,-2.14,136.42,368317,56855,20944,-199,-243,20702,16889,13065,-32053,731985,411030,426222,268811,269261,3.84,368317,308515,20944,20702,3813,16889,0.14,35061,109904,158917,411030,731985,268811,157411,426222,305764,55239,13065,-35885,-8477,-32053,23185,411030,320956,731985,268811,157411,426222,305764,731985,1
990,0,121523.7535,42097,2.98,4418,31.39,40.56,23.73,0.17,10.25,0.05,0.12,182.41,1.48,720.77,31.93,0.37,8.46,26.51,10.19,1.77,-0.09,-90.26,-2.68,29.24,100.39,3.21,97.17,36.83,2.43,73.08,0.32,26.92,203.37,43.63,1.24,1.41,0.44,12.85,0.45,1.28,1.27,86.68,1.19,8.86,8.86,0.6,0.44,8.61,-66.19,29.24,931955,119772,11833,-7209,-375,11458,11098,113804,28130,2531120,674061,681283,479480,1768231,0.18,931955,807821,11833,11458,360,11098,0.03,209177,100202,78251,674061,2531120,479480,201803,681283,1849836,173029,113804,-135992,50199,28130,201159,674061,1857059,2531120,479480,201803,681283,1849836,2531120,0
301151,31,16767.429,31403,0.53,884,14.93,10.86,-105.68,-1.05,-10.11,-0.29,-1.26,10.41,25.93,0,261.5,0,1.03,199.09,1.36,108.77,180.61,-37.41,-7.99,38.21,14.99,0,14.99,38.39,0,72.26,0,27.74,-1175.39,147.58,2.73,3.23,2.89,38.02,3.85,19.51,15.04,61.44,12.48,47.31,47.31,3.99,2.89,16.68,1.83,38.21,63553,24162,9561,-14,192,9753,7933,-80210,19148,274879,245111,76255,75897,198624,4.04,63553,39045,9561,9753,1820,7933,0.47,111602,46861,37817,245111,274879,75897,358,76255,198624,6319,-80210,-29362,128450,19148,25467,245111,29768,274879,75897,358,76255,198624,274879,0
601222,27,206016.9156,114465,1.8,3379,28.59,25.66,12.7,0.08,0.63,0.02,0.13,812.03,0.33,1541.1,100.22,0.18,2.69,307.24,0.88,0.31,3.72,-12.22,-12.65,34.28,62.3,8.71,56.87,38.23,6.9,72.34,0.19,27.66,7317.88,84.71,2.77,3.07,3.61,36.34,3.61,34.7,25.6,63.02,20.63,36.08,36.08,4.98,3.61,9.91,-0.12,34.28,360245,130899,92225,151,-257,91968,74328,46871,22142,2061524,1132412,570126,368930,1486638,4.96,360245,227019,92225,91968,17640,74328,0.36,311555,421985,109635,1132412,2061524,368930,201196,570126,1491398,247757,46871,59304,-92206,22142,269899,1132412,929112,2061524,368930,201196,570126,1491398,2061524,1
832419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,0,189394.6394,106571,1.78,4019,6.05,13.68,25.72,0.16,0.96,0.07,0.14,175.21,1.54,448.8,59.71,0.6,4.52,13.33,20.26,70.07,34.42,24.57,59.79,63.13,96.2,14.63,82.12,73.19,9.9,57.74,0.55,42.26,48527.48,85.63,1.32,1.67,7.11,23.53,8.85,21.69,17.94,75.87,14.72,58.83,58.83,12.31,7.11,5.08,-1.36,63.13,757161,178191,135833,107,-1922,133911,111422,107084,242870,1567840,697027,662594,416386,904680,13.25,757161,574495,135833,133911,22489,111422,0.6,356547,52205,146723,697027,1567840,416386,246208,662594,905246,88414,107084,-74608,209129,242870,331284,697027,870813,1567840,416386,246208,662594,905246,1567840,0
300545,20,17774.2948,16296,1.09,1473,25.59,33.54,-0.96,-0.01,-0.21,0,-0.01,742.37,0.36,1058.82,369.71,0.26,0.73,203.62,1.33,9.86,2.79,174.53,-4.8,68.57,53.55,0,53.55,78.5,0,56.02,0,43.98,852.36,50.27,1.16,1.82,1.8,30.07,1.84,10.34,8.47,68.93,7.21,26.55,26.55,3.21,1.8,12.97,15.59,68.57,65476,19687,5547,809,66,5612,4719,-968,-4441,262726,183911,115541,100929,147185,3.34,65476,45132,5547,5612,894,4719,0.27,50741,53320,66790,183911,262726,100929,14612,115541,147185,51182,-968,-8633,5120,-4441,46741,183911,78815,262726,100929,14612,115541,147185,262726,1
